run_date,yyyyqq,start_date,travel_date,entity,complaint_reason
26/11/2012 13:40,2012Q3,04-Jul-12,29/05/2012,EasyJet,Baggage Allowance
26/11/2012 13:40,2012Q3,04-Jul-12,17/02/2012,British Airways plc,Missed connections
26/11/2012 13:40,2012Q3,04-Jul-12,18/06/2012,Jet Airways India Ltd,Mishandled baggage
26/11/2012 13:40,2012Q3,04-Jul-12,22/06/2012,British Airways plc,Cancellations
26/11/2012 13:40,2012Q3,04-Jul-12,11/10/2012,Virgin Atlantic Airways,Reservation Issues
26/11/2012 13:40,2012Q3,04-Jul-12,12/06/2012,Ryanair,Ticketing / refund
26/11/2012 13:40,2012Q3,04-Jul-12,10/06/2012,Ryanair,Baggage Allowance
26/11/2012 13:40,2012Q3,04-Jul-12,01/01/2011,EasyJet,Denied Boarding
26/11/2012 13:40,2012Q3,04-Jul-12,25/06/2012,British Airways plc,Missed connections
26/11/2012 13:40,2012Q3,04-Jul-12,10/05/2012,Jet2,Special Needs
26/11/2012 13:40,2012Q3,04-Jul-12,08/06/2012,Tarom,Missed departure
26/11/2012 13:40,2012Q3,04-Jul-12,10/06/2012,Strategic Airlines,Delays
26/11/2012 13:40,2012Q3,04-Jul-12,28/06/2012,Thomas Cook Airlines,Delays
26/11/2012 13:40,2012Q3,04-Jul-12,13/06/2012,Swiss International Airlines,Cancellations
26/11/2012 13:40,2012Q3,04-Jul-12,03/03/2012,Virgin Atlantic Airways,Cancellations
26/11/2012 13:40,2012Q3,04-Jul-12,16/04/2012,British Airways plc,Delays
26/11/2012 13:40,2012Q3,05-Jul-12,07/07/2010,Ryanair,Baggage Allowance
26/11/2012 13:40,2012Q3,05-Jul-12,02/07/2012,EasyJet,Delays
26/11/2012 13:40,2012Q3,05-Jul-12,09/06/2012,Monarch Airlines Limited,Delays
26/11/2012 13:40,2012Q3,05-Jul-12,22/05/2012,Ryanair,Missed departure
26/11/2012 13:40,2012Q3,05-Jul-12,29/06/2012,Flybe,Delays
26/11/2012 13:40,2012Q3,05-Jul-12,30/03/2012,American Airlines,Ground Services
26/11/2012 13:40,2012Q3,05-Jul-12,05/04/2012,Turkish Airlines,Mishandled baggage
26/11/2012 13:40,2012Q3,06-Jul-12,01/07/2012,Monarch Airlines Limited,Delays
26/11/2012 13:40,2012Q3,06-Jul-12,07/06/2012,Small Planet Airlines,Delays
26/11/2012 13:40,2012Q3,06-Jul-12,18/12/2011,Air France,Special Needs
26/11/2012 13:40,2012Q3,06-Jul-12,15/04/2012,Loganair,Other
26/11/2012 13:40,2012Q3,06-Jul-12,06/12/2011,Travel agent,Ticketing / refund
26/11/2012 13:40,2012Q3,06-Jul-12,06/06/2012,British Airways plc,Mishandled baggage
26/11/2012 13:40,2012Q3,06-Jul-12,23/03/2012,Thomas Cook Airlines,Delays
26/11/2012 13:40,2012Q3,06-Jul-12,12/04/2012,Ryanair,Delays
26/11/2012 13:40,2012Q3,06-Jul-12,14/03/2012,Thomson Airways,Delays
26/11/2012 13:40,2012Q3,06-Jul-12,10/04/2012,Virgin Atlantic Airways,Delays
26/11/2012 13:40,2012Q3,06-Jul-12,04/04/2012,Ryanair,Delays
26/11/2012 13:40,2012Q3,06-Jul-12,25/06/2012,Ryanair,Delays
26/11/2012 13:40,2012Q3,06-Jul-12,30/06/2012,Thomas Cook Airlines,Delays
26/11/2012 13:40,2012Q3,06-Jul-12,28/10/2012,Lufthansa German Airlines,Ticketing / refund
26/11/2012 13:40,2012Q3,06-Jul-12,20/08/2011,Ryanair,Reservation Issues
26/11/2012 13:40,2012Q3,06-Jul-12,,Thomas Cook Airlines,Mishandled baggage
26/11/2012 13:40,2012Q3,06-Jul-12,01/06/2012,EasyJet,Mishandled baggage
26/11/2012 13:40,2012Q3,06-Jul-12,30/05/2012,BMI,Diverted Flight
26/11/2012 13:40,2012Q3,06-Jul-12,30/06/2012,Monarch Airlines Limited,Delays
26/11/2012 13:40,2012Q3,06-Jul-12,13/06/2012,Travel agent,"Taxes, fees and charges"
26/11/2012 13:40,2012Q3,06-Jul-12,04/06/2012,Flybe,Cancellations
26/11/2012 13:40,2012Q3,06-Jul-12,26/05/2012,Aegean Airlines,Delays
26/11/2012 13:40,2012Q3,06-Jul-12,21/06/2012,Wizz Air Hungary Airlines Ltd,Delays
26/11/2012 13:40,2012Q3,06-Jul-12,20/04/2012,Virgin Atlantic Airways,Cancellations
26/11/2012 13:40,2012Q3,06-Jul-12,30/06/2012,Austrian Airlines,Special Needs
26/11/2012 13:40,2012Q3,06-Jul-12,27/06/2012,Ryanair,Other
26/11/2012 13:40,2012Q3,06-Jul-12,02/04/2012,Monarch Airlines Limited,Delays
26/11/2012 13:40,2012Q3,06-Jul-12,19/12/2010,EasyJet,Cancellations
26/11/2012 13:40,2012Q3,06-Jul-12,03/06/2012,British Airways plc,Delays
26/11/2012 13:40,2012Q3,06-Jul-12,28/04/2012,British Airways plc,Delays
26/11/2012 13:40,2012Q3,06-Jul-12,01/04/2012,EasyJet,Other
26/11/2012 13:40,2012Q3,06-Jul-12,29/05/2012,KLM Royal Dutch Airlines,Other
26/11/2012 13:40,2012Q3,10-Jul-12,22/04/2012,Thai Airways,Ticketing / refund
26/11/2012 13:40,2012Q3,10-Jul-12,28/06/2012,Emirates,Delays
26/11/2012 13:40,2012Q3,10-Jul-12,30/06/2012,Ryanair,Check-in problems
26/11/2012 13:40,2012Q3,10-Jul-12,22/08/2011,Ryanair,"Taxes, fees and charges"
26/11/2012 13:40,2012Q3,10-Jul-12,06/07/2012,JAT,Cancellations
26/11/2012 13:40,2012Q3,10-Jul-12,30/04/2012,Virgin Atlantic Airways,Reservation Issues
26/11/2012 13:40,2012Q3,10-Jul-12,12/06/2012,Turkish Airlines,Mishandled baggage
26/11/2012 13:40,2012Q3,10-Jul-12,12/05/2012,TAP - Air Portugal,Cancellations
26/11/2012 13:40,2012Q3,10-Jul-12,23/06/2012,EasyJet,Diverted Flight
26/11/2012 13:40,2012Q3,10-Jul-12,01/07/2012,Thomas Cook Airlines,Delays
26/11/2012 13:40,2012Q3,10-Jul-12,,KLM Royal Dutch Airlines,Mishandled baggage
26/11/2012 13:40,2012Q3,10-Jul-12,26/04/2012,Alitalia,Missed connections
26/11/2012 13:40,2012Q3,10-Jul-12,18/06/2012,Lufthansa German Airlines,Denied Boarding
26/11/2012 13:40,2012Q3,10-Jul-12,07/07/2012,Pakistan International Airlines,Special Needs
26/11/2012 13:40,2012Q3,10-Jul-12,01/03/2012,Lufthansa German Airlines,Denied Boarding
26/11/2012 13:40,2012Q3,10-Jul-12,21/06/2012,Bangkok Airways,Delays
26/11/2012 13:40,2012Q3,10-Jul-12,29/10/2011,American Airlines,Mishandled baggage
26/11/2012 13:40,2012Q3,10-Jul-12,19/05/2012,Virgin Atlantic Airways,Cancellations
26/11/2012 13:40,2012Q3,10-Jul-12,29/04/2012,Thomson Airways,Delays
26/11/2012 13:40,2012Q3,10-Jul-12,08/09/2012,Air Pacific,Cancellations
26/11/2012 13:40,2012Q3,10-Jul-12,23/05/2012,Lufthansa German Airlines,Cancellations
26/11/2012 13:40,2012Q3,10-Jul-12,10/06/2012,Ryanair,Ticketing / refund
26/11/2012 13:40,2012Q3,10-Jul-12,19/05/2012,Monarch Airlines Limited,Delays
26/11/2012 13:40,2012Q3,10-Jul-12,27/06/2012,Ryanair,Documents
26/11/2012 13:40,2012Q3,10-Jul-12,25/06/2012,Air France,Schedule Changes
26/11/2012 13:40,2012Q3,10-Jul-12,04/07/2012,EasyJet,Mishandled baggage
26/11/2012 13:40,2012Q3,10-Jul-12,05/03/2012,Vueling Airlines,Denied Boarding
26/11/2012 13:40,2012Q3,10-Jul-12,03/04/2012,EasyJet,Delays
26/11/2012 13:40,2012Q3,10-Jul-12,03/04/2012,Ryanair,Cancellations
26/11/2012 13:40,2012Q3,10-Jul-12,27/04/2012,British Airways plc,Delays
26/11/2012 13:40,2012Q3,10-Jul-12,10/05/2012,KLM Royal Dutch Airlines,Delays
26/11/2012 13:40,2012Q3,10-Jul-12,04/06/2012,Jet Airways India Ltd,Baggage Allowance
26/11/2012 13:40,2012Q3,10-Jul-12,10/06/2012,Monarch Airlines Limited,Delays
26/11/2012 13:40,2012Q3,10-Jul-12,22/06/2012,Jet2,Diverted Flight
26/11/2012 13:40,2012Q3,10-Jul-12,25/06/2012,Cyprus Airways,Diverted Flight
26/11/2012 13:40,2012Q3,10-Jul-12,12/05/2012,Tunisair,Schedule Changes
26/11/2012 13:40,2012Q3,10-Jul-12,29/03/2012,Lufthansa German Airlines,Mishandled baggage
26/11/2012 13:40,2012Q3,10-Jul-12,19/09/2012,Travel agent,Ticketing / refund
26/11/2012 13:40,2012Q3,10-Jul-12,18/02/2012,EgyptAir,Mishandled baggage
26/11/2012 13:40,2012Q3,10-Jul-12,31/05/2012,Virgin Atlantic Airways,Delays
26/11/2012 13:40,2012Q3,10-Jul-12,12/04/2012,British Airways plc,Cancellations
26/11/2012 13:40,2012Q3,11-Jul-12,20/04/2010,EasyJet,Cancellations
26/11/2012 13:40,2012Q3,11-Jul-12,,Emirates,Mishandled baggage
26/11/2012 13:40,2012Q3,11-Jul-12,05/05/2012,EasyJet,Delays
26/11/2012 13:40,2012Q3,11-Jul-12,30/05/2012,BMI,Schedule Changes
26/11/2012 13:40,2012Q3,11-Jul-12,28/04/2012,British Airways plc,Delays
26/11/2012 13:40,2012Q3,11-Jul-12,12/04/2011,British Airways plc,Delays
26/11/2012 13:40,2012Q3,11-Jul-12,15/06/2012,Small Planet Airlines,Delays
26/11/2012 13:40,2012Q3,11-Jul-12,02/05/2012,Jet2,Delays
26/11/2012 13:40,2012Q3,11-Jul-12,23/03/2012,Wizz Air Hungary Airlines Ltd,Delays
26/11/2012 13:40,2012Q3,11-Jul-12,27/03/2012,Wizz Air Hungary Airlines Ltd,Delays
26/11/2012 13:40,2012Q3,11-Jul-12,30/05/2012,British Airways plc,Cancellations
26/11/2012 13:40,2012Q3,11-Jul-12,13/06/2012,Pegasus Airlines,Ticketing / refund
26/11/2012 13:40,2012Q3,11-Jul-12,,Virgin Atlantic Airways,In-flight Services
26/11/2012 13:40,2012Q3,11-Jul-12,05/06/2012,Gulf Air,Denied Boarding
26/11/2012 13:40,2012Q3,11-Jul-12,30/06/2012,Jet Airways India Ltd,Missed departure
26/11/2012 13:40,2012Q3,11-Jul-12,23/06/2012,Thomas Cook Airlines,Diverted Flight
26/11/2012 13:40,2012Q3,11-Jul-12,20/12/2010,Virgin Atlantic Airways,Cancellations
26/11/2012 13:40,2012Q3,11-Jul-12,07/03/2012,KLM Royal Dutch Airlines,Mishandled baggage
26/11/2012 13:40,2012Q3,12-Jul-12,08/04/2012,Monarch Airlines Limited,Delays
26/11/2012 13:40,2012Q3,12-Jul-12,22/06/2012,Flybe,Cancellations
26/11/2012 13:40,2012Q3,12-Jul-12,10/04/2012,Virgin Atlantic Airways,Delays
26/11/2012 13:40,2012Q3,12-Jul-12,,Emirates,Mishandled baggage
26/11/2012 13:40,2012Q3,12-Jul-12,16/06/2012,Austrian Airlines,Delays
26/11/2012 13:40,2012Q3,12-Jul-12,22/01/2012,EasyJet,Denied Boarding
26/11/2012 13:40,2012Q3,12-Jul-12,07/05/2012,TAP - Air Portugal,Other
26/11/2012 13:40,2012Q3,12-Jul-12,,EasyJet,Denied Boarding
26/11/2012 13:40,2012Q3,12-Jul-12,28/05/2012,Monarch Airlines Limited,Mishandled baggage
26/11/2012 13:40,2012Q3,12-Jul-12,04/06/2012,Small Planet Airlines,Delays
26/11/2012 13:40,2012Q3,12-Jul-12,11/09/2011,Ryanair,Delays
26/11/2012 13:40,2012Q3,12-Jul-12,24/07/2011,KLM Royal Dutch Airlines,Mishandled baggage
26/11/2012 13:40,2012Q3,12-Jul-12,15/06/2012,Thomas Cook Airlines,Delays
26/11/2012 13:40,2012Q3,12-Jul-12,21/06/2012,Monarch Airlines Limited,Delays
26/11/2012 13:40,2012Q3,12-Jul-12,31/05/2012,EasyJet,Baggage Allowance
26/11/2012 13:40,2012Q3,12-Jul-12,19/05/2012,Thomas Cook Airlines,Delays
26/11/2012 13:40,2012Q3,12-Jul-12,04/07/2012,Aer Lingus,Delays
26/11/2012 13:40,2012Q3,12-Jul-12,22/05/2012,British Airways plc,Delays
26/11/2012 13:40,2012Q3,12-Jul-12,10/06/2012,EasyJet,Cancellations
26/11/2012 13:40,2012Q3,12-Jul-12,30/06/2012,EasyJet,Other
26/11/2012 13:40,2012Q3,12-Jul-12,26/06/2012,Thomas Cook Airlines,Delays
26/11/2012 13:40,2012Q3,12-Jul-12,09/02/2012,Flybe,Ticketing / refund
26/11/2012 13:40,2012Q3,12-Jul-12,16/06/2012,Ryanair,Delays
26/11/2012 13:40,2012Q3,12-Jul-12,20/05/2012,Jet2,Delays
26/11/2012 13:40,2012Q3,12-Jul-12,03/04/2012,Ryanair,Delays
26/11/2012 13:40,2012Q3,12-Jul-12,25/06/2012,Monarch Airlines Limited,Delays
26/11/2012 13:40,2012Q3,12-Jul-12,28/06/2012,Thomas Cook Airlines,Denied Boarding
26/11/2012 13:40,2012Q3,12-Jul-12,18/05/2012,EasyJet,Cancellations
26/11/2012 13:40,2012Q3,12-Jul-12,26/06/2012,Airport,Other
26/11/2012 13:40,2012Q3,13-Jul-12,20/05/2012,Thomas Cook Airlines,Delays
26/11/2012 13:40,2012Q3,13-Jul-12,02/07/2012,Thomas Cook Airlines,Delays
26/11/2012 13:40,2012Q3,13-Jul-12,01/06/2012,United Airlines,Schedule Changes
26/11/2012 13:40,2012Q3,13-Jul-12,23/02/2012,Etihad Airways,Reservation Issues
26/11/2012 13:40,2012Q3,13-Jul-12,24/03/2012,Thomson Airways,Delays
26/11/2012 13:40,2012Q3,13-Jul-12,30/08/2012,EasyJet,Reservation Issues
26/11/2012 13:40,2012Q3,13-Jul-12,29/06/2012,Afriqiyah Airways Ltd,Cancellations
26/11/2012 13:40,2012Q3,13-Jul-12,24/05/2012,British Airways plc,Delays
26/11/2012 13:40,2012Q3,13-Jul-12,10/04/2012,Malaysia Airlines,Mishandled baggage
26/11/2012 13:40,2012Q3,13-Jul-12,19/06/2012,Thomas Cook Airlines,Delays
26/11/2012 13:40,2012Q3,17-Jul-12,09/06/2012,bmi baby,Special Needs
26/11/2012 13:40,2012Q3,17-Jul-12,,British Airways plc,Ticketing / refund
26/11/2012 13:40,2012Q3,17-Jul-12,,Flybe,Reservation Issues
26/11/2012 13:40,2012Q3,17-Jul-12,02/07/2012,Thomas Cook Airlines,Delays
26/11/2012 13:40,2012Q3,17-Jul-12,19/06/2012,Ryanair,Denied Boarding
26/11/2012 13:40,2012Q3,17-Jul-12,28/06/2012,Emirates,Delays
26/11/2012 13:40,2012Q3,17-Jul-12,10/06/2012,Monarch Airlines Limited,Delays
26/11/2012 13:40,2012Q3,17-Jul-12,02/07/2012,Airport,Special Needs
26/11/2012 13:40,2012Q3,17-Jul-12,21/06/2012,Eastern Airways,Cancellations
26/11/2012 13:40,2012Q3,17-Jul-12,04/06/2012,Ryanair,Delays
26/11/2012 13:40,2012Q3,17-Jul-12,31/07/2012,Ryanair,Reservation Issues
26/11/2012 13:40,2012Q3,17-Jul-12,29/04/2012,BMI,Cancellations
26/11/2012 13:40,2012Q3,17-Jul-12,04/06/2012,Swiss International Airlines,Reservation Issues
26/11/2012 13:40,2012Q3,17-Jul-12,02/07/2012,Flybe,Delays
26/11/2012 13:40,2012Q3,17-Jul-12,13/04/2012,Lufthansa German Airlines,Missed connections
26/11/2012 13:40,2012Q3,17-Jul-12,30/05/2012,Air Canada,Delays
26/11/2012 13:40,2012Q3,17-Jul-12,09/06/2012,Kenya Airways Ltd,Cancellations
26/11/2012 13:40,2012Q3,17-Jul-12,15/04/2012,British Airways plc,Delays
26/11/2012 13:40,2012Q3,17-Jul-12,30/03/2012,Air India,Denied Boarding
26/11/2012 13:40,2012Q3,17-Jul-12,11/07/2012,EasyJet,Cancellations
26/11/2012 13:40,2012Q3,17-Jul-12,22/06/2012,Virgin Atlantic Airways,Delays
26/11/2012 13:40,2012Q3,17-Jul-12,23/06/2012,Air Canada,Delays
26/11/2012 13:40,2012Q3,17-Jul-12,08/06/2012,Thomas Cook Airlines,Diverted Flight
26/11/2012 13:40,2012Q3,17-Jul-12,29/05/2012,Flybe,Delays
26/11/2012 13:40,2012Q3,17-Jul-12,15/07/2012,Emirates,Documents
26/11/2012 13:40,2012Q3,17-Jul-12,03/05/2012,Turkish Airlines,Mishandled baggage
26/11/2012 13:40,2012Q3,17-Jul-12,15/07/2012,EasyJet,Denied Boarding
26/11/2012 13:40,2012Q3,17-Jul-12,30/06/2012,Wizz Air Hungary Airlines Ltd,Cancellations
26/11/2012 13:40,2012Q3,17-Jul-12,13/07/2012,Monarch Airlines Limited,Diverted Flight
26/11/2012 13:40,2012Q3,17-Jul-12,14/06/2012,Monarch Airlines Limited,Cancellations
26/11/2012 13:40,2012Q3,17-Jul-12,28/02/2012,Virgin Atlantic Airways,Seating
26/11/2012 13:40,2012Q3,17-Jul-12,03/06/2012,United Airlines,Cancellations
26/11/2012 13:40,2012Q3,17-Jul-12,28/06/2012,EasyJet,Reservation Issues
26/11/2012 13:40,2012Q3,17-Jul-12,14/07/2012,Royal Jordanian Airlines,Documents
26/11/2012 13:40,2012Q3,17-Jul-12,25/04/2012,EasyJet,Other
26/11/2012 13:40,2012Q3,17-Jul-12,20/08/2012,Ryanair,Reservation Issues
26/11/2012 13:40,2012Q3,17-Jul-12,17/05/2012,Flybe,Delays
26/11/2012 13:40,2012Q3,17-Jul-12,21/06/2012,Ryanair,Missed departure
26/11/2012 13:40,2012Q3,17-Jul-12,19/06/2012,British Airways plc,Schedule Changes
26/11/2012 13:40,2012Q3,17-Jul-12,05/07/2012,EasyJet,Other
26/11/2012 13:40,2012Q3,17-Jul-12,29/03/2012,British Airways plc,Cancellations
26/11/2012 13:40,2012Q3,17-Jul-12,13/07/2012,Monarch Airlines Limited,Diverted Flight
26/11/2012 13:40,2012Q3,17-Jul-12,26/05/2012,Ryanair,Baggage Allowance
26/11/2012 13:40,2012Q3,17-Jul-12,,Monarch Airlines Limited,Delays
26/11/2012 13:40,2012Q3,17-Jul-12,22/05/2012,United Airlines,Delays
26/11/2012 13:40,2012Q3,17-Jul-12,14/04/2012,Arik Air,Mishandled baggage
26/11/2012 13:40,2012Q3,17-Jul-12,05/07/2012,Hong Kong Airlines,Mishandled baggage
26/11/2012 13:40,2012Q3,17-Jul-12,,Ryanair,Reservation Issues
26/11/2012 13:40,2012Q3,18-Jul-12,,Virgin Atlantic Airways,Ticketing / refund
26/11/2012 13:40,2012Q3,18-Jul-12,14/06/2012,Jet2,Cancellations
26/11/2012 13:40,2012Q3,18-Jul-12,06/07/2012,Monarch Airlines Limited,Delays
26/11/2012 13:40,2012Q3,18-Jul-12,,Ryanair,Seating
26/11/2012 13:40,2012Q3,18-Jul-12,07/06/2012,Flybe,Ticketing / refund
26/11/2012 13:40,2012Q3,18-Jul-12,16/06/2012,Flybe,In-flight Services
26/11/2012 13:40,2012Q3,18-Jul-12,12/04/2012,United Airlines,Mishandled baggage
26/11/2012 13:40,2012Q3,18-Jul-12,27/10/2011,British Airways plc,In-flight Services
26/11/2012 13:40,2012Q3,18-Jul-12,18/05/2012,Jet2,Other
26/11/2012 13:40,2012Q3,18-Jul-12,30/05/2012,EasyJet,Delays
26/11/2012 13:40,2012Q3,18-Jul-12,,Ryanair,Ground Services
26/11/2012 13:40,2012Q3,18-Jul-12,14/05/2012,Thomas Cook Airlines,Reservation Issues
26/11/2012 13:40,2012Q3,18-Jul-12,04/12/2010,Vueling Airlines,Cancellations
26/11/2012 13:40,2012Q3,18-Jul-12,05/03/2012,Vueling Airlines,Missed departure
26/11/2012 13:40,2012Q3,18-Jul-12,23/06/2012,Ryanair,Check-in problems
26/11/2012 13:40,2012Q3,18-Jul-12,16/06/2012,Air Berlin,Cancellations
26/11/2012 13:40,2012Q3,18-Jul-12,02/07/2012,Thomas Cook Airlines,Delays
26/11/2012 13:40,2012Q3,18-Jul-12,02/06/2012,Ryanair,Missed departure
26/11/2012 13:40,2012Q3,18-Jul-12,28/06/2012,Thomas Cook Airlines,Cancellations
26/11/2012 13:40,2012Q3,18-Jul-12,05/04/2012,United Airlines,Missed connections
26/11/2012 13:40,2012Q3,18-Jul-12,30/04/2012,Ryanair,Delays
26/11/2012 13:40,2012Q3,18-Jul-12,27/05/2012,Jet2,Delays
26/11/2012 13:40,2012Q3,18-Jul-12,12/03/2012,British Airways plc,Reservation Issues
26/11/2012 13:40,2012Q3,18-Jul-12,09/07/2012,Flybe,Missed departure
26/11/2012 13:40,2012Q3,18-Jul-12,30/11/2011,British Airways plc,Reservation Issues
26/11/2012 13:40,2012Q3,18-Jul-12,16/01/2012,Meridiana fly S.p.A,Mishandled baggage
26/11/2012 13:40,2012Q3,18-Jul-12,08/01/2012,Emirates,Reservation Issues
26/11/2012 13:40,2012Q3,18-Jul-12,,EasyJet,Reservation Issues
26/11/2012 13:40,2012Q3,18-Jul-12,23/04/2012,British Airways plc,Delays
26/11/2012 13:40,2012Q3,19-Jul-12,09/06/2012,EasyJet,Delays
26/11/2012 13:40,2012Q3,19-Jul-12,11/07/2012,Ryanair,Delays
26/11/2012 13:40,2012Q3,19-Jul-12,11/07/2012,EasyJet,Delays
26/11/2012 13:40,2012Q3,19-Jul-12,02/01/2012,Emirates,Missed connections
26/11/2012 13:40,2012Q3,19-Jul-12,29/06/2012,Jet2,Other
26/11/2012 13:40,2012Q3,19-Jul-12,10/07/2012,Airport,Special Needs
26/11/2012 13:40,2012Q3,19-Jul-12,,EasyJet,Delays
