run_date,yyyyqq,start_date,travel_date,entity,complaint_reason
"04/09/2012 14:30","2011Q2","01/04/2011","22/12/2010","British Airways plc","Cancellations"
"04/09/2012 14:30","2011Q2","01/04/2011","25/01/2011","Thomson Airways","Delays"
"04/09/2012 14:30","2011Q2","01/04/2011","28/10/2010","Jet Airways India Ltd","Reservation Issues"
"04/09/2012 14:30","2011Q2","01/04/2011","03/12/2010","British Airways plc","Cancellations"
"04/09/2012 14:30","2011Q2","01/04/2011","24/06/2010","Ryanair","Delays"
"04/09/2012 14:30","2011Q2","01/04/2011","19/12/2010","British Airways plc","Cancellations"
"04/09/2012 14:30","2011Q2","01/04/2011","","Travel agent","Reservation Issues"
"04/09/2012 14:30","2011Q2","01/04/2011","15/03/2010","Qantas Airways","Mishandled baggage"
"04/09/2012 14:30","2011Q2","01/04/2011","18/12/2010","British Airways plc","Cancellations"
"04/09/2012 14:30","2011Q2","01/04/2011","23/09/2010","Ryanair","Cancellations"
"04/09/2012 14:30","2011Q2","01/04/2011","19/12/2010","Virgin Atlantic Airways","Delays"
"04/09/2012 14:30","2011Q2","01/04/2011","24/12/2010","British Airways plc","Mishandled baggage"
"04/09/2012 14:30","2011Q2","01/04/2011","07/12/2010","Flybe","Diverted Flight"
"04/09/2012 14:30","2011Q2","01/04/2011","18/02/2011","KLM Royal Dutch Airlines","Mishandled baggage"
"04/09/2012 14:30","2011Q2","01/04/2011","01/09/2010","Ryanair","Baggage Allowance"
"04/09/2012 14:30","2011Q2","01/04/2011","19/12/2010","American Airlines","Cancellations"
"04/09/2012 14:30","2011Q2","01/04/2011","22/12/2010","Lufthansa German Airlines","Mishandled baggage"
"04/09/2012 14:30","2011Q2","01/04/2011","21/12/2010","Thomson Airways","Delays"
"04/09/2012 14:30","2011Q2","01/04/2011","20/12/2010","EasyJet","Cancellations"
"04/09/2012 14:30","2011Q2","01/04/2011","14/08/2010","EasyJet","Delays"
"04/09/2012 14:30","2011Q2","01/04/2011","13/03/2011","EasyJet","Delays"
"04/09/2012 14:30","2011Q2","01/04/2011","19/02/2011","Thomas Cook Airlines","Delays"
"04/09/2012 14:30","2011Q2","01/04/2011","24/12/2010","EasyJet","Cancellations"
"04/09/2012 14:30","2011Q2","01/04/2011","","Travel agent","Ticketing / refund"
"04/09/2012 14:30","2011Q2","01/04/2011","29/12/2010","Flybe","Mishandled baggage"
"04/09/2012 14:30","2011Q2","01/04/2011","20/02/2011","Emirates","Mishandled baggage"
"04/09/2012 14:30","2011Q2","01/04/2011","29/03/2011","Flybe","Baggage Allowance"
"04/09/2012 14:30","2011Q2","01/04/2011","17/12/2010","Ryanair","Cancellations"
"04/09/2012 14:30","2011Q2","01/04/2011","15/04/2010","KLM Royal Dutch Airlines","Cancellations"
"04/09/2012 14:30","2011Q2","01/04/2011","29/03/2011","Flybe","Cancellations"
"04/09/2012 14:30","2011Q2","01/04/2011","28/09/2007","Iberia","Special Needs"
"04/09/2012 14:30","2011Q2","01/04/2011","03/12/2010","British Airways plc","Cancellations"
"04/09/2012 14:30","2011Q2","01/04/2011","02/01/2011","EasyJet","Cancellations"
"04/09/2012 14:30","2011Q2","01/04/2011","13/09/2010","Ryanair","Check-in problems"
"04/09/2012 14:30","2011Q2","01/04/2011","18/12/2010","Qantas Airways","Cancellations"
"04/09/2012 14:30","2011Q2","01/04/2011","18/12/2010","Malaysia Airlines","Cancellations"
"04/09/2012 14:30","2011Q2","01/04/2011","08/03/2011","Monarch Airlines Limited","Delays"
"04/09/2012 14:30","2011Q2","04/04/2011","18/12/2010","SriLankan Airlines","Cancellations"
"04/09/2012 14:30","2011Q2","04/04/2011","","Wizz Air Hungary Airlines Ltd","Delays"
"04/09/2012 14:30","2011Q2","04/04/2011","29/03/2011","Flybe","Cancellations"
"04/09/2012 14:30","2011Q2","04/04/2011","18/12/2010","Korean Air","Cancellations"
"04/09/2012 14:30","2011Q2","04/04/2011","19/12/2010","Swiss International Airlines","Cancellations"
"04/09/2012 14:30","2011Q2","04/04/2011","18/12/2010","Qantas Airways","Cancellations"
"04/09/2012 14:30","2011Q2","04/04/2011","18/12/2010","EgyptAir","Cancellations"
"04/09/2012 14:30","2011Q2","04/04/2011","11/02/2010","Emirates","In-flight Services"
"04/09/2012 14:30","2011Q2","04/04/2011","16/03/2010","US Airways","Delays"
"04/09/2012 14:30","2011Q2","04/04/2011","27/05/2010","EasyJet","Cancellations"
"04/09/2012 14:30","2011Q2","04/04/2011","18/12/2010","Aer Lingus","Cancellations"
"04/09/2012 14:30","2011Q2","04/04/2011","13/12/2010","KLM Royal Dutch Airlines","Documents"
"04/09/2012 14:30","2011Q2","04/04/2011","18/12/2010","British Airways plc","Cancellations"
"04/09/2012 14:30","2011Q2","04/04/2011","27/08/2011","EasyJet","Cancellations"
"04/09/2012 14:30","2011Q2","04/04/2011","","British Airways plc","In-flight Services"
"04/09/2012 14:30","2011Q2","04/04/2011","18/12/2010","Jet Airways India Ltd","Cancellations"
"04/09/2012 14:30","2011Q2","04/04/2011","28/01/2011","BMI","Delays"
"04/09/2012 14:30","2011Q2","04/04/2011","01/12/2011","Norwegian Air Shuttle ASA","Cancellations"
"04/09/2012 14:30","2011Q2","04/04/2011","09/10/2010","EasyJet","Denied Boarding"
"04/09/2012 14:30","2011Q2","04/04/2011","20/12/2010","KLM Royal Dutch Airlines","Reservation Issues"
"04/09/2012 14:30","2011Q2","04/04/2011","","EasyJet","Cancellations"
"04/09/2012 14:30","2011Q2","04/04/2011","19/12/2010","Norwegian Air Shuttle ASA","Missed departure"
"04/09/2012 14:30","2011Q2","04/04/2011","05/04/2011","Ryanair","Baggage Allowance"
"04/09/2012 14:30","2011Q2","04/04/2011","13/03/2011","British Airways plc","Cancellations"
"04/09/2012 14:30","2011Q2","04/04/2011","21/12/2010","Air India","Cancellations"
"04/09/2012 14:30","2011Q2","04/04/2011","01/01/2011","Thomson Airways","Missed connections"
"04/09/2012 14:30","2011Q2","04/04/2011","17/12/2010","British Airways plc","Cancellations"
"04/09/2012 14:30","2011Q2","04/04/2011","19/12/2010","BMI","Cancellations"
"04/09/2012 14:30","2011Q2","04/04/2011","04/03/2011","Jet2","Cancellations"
"04/09/2012 14:30","2011Q2","04/04/2011","18/02/2011","Air India","Ground Services"
"04/09/2012 14:30","2011Q2","04/04/2011","28/11/2010","EasyJet","Cancellations"
"04/09/2012 14:30","2011Q2","04/04/2011","02/03/2011","Etihad Airways","Reservation Issues"
"04/09/2012 14:30","2011Q2","04/04/2011","26/10/2010","Ryanair","Cancellations"
"04/09/2012 14:30","2011Q2","04/04/2011","03/11/2010","British Airways plc","Cancellations"
"04/09/2012 14:30","2011Q2","04/04/2011","03/11/2010","British Airways plc","Cancellations"
"04/09/2012 14:30","2011Q2","04/04/2011","19/12/2009","EasyJet","Cancellations"
"04/09/2012 14:30","2011Q2","04/04/2011","25/11/2010","Jet2","Delays"
"04/09/2012 14:30","2011Q2","04/04/2011","08/05/2010","Ryanair","Cancellations"
"04/09/2012 14:30","2011Q2","04/04/2011","16/03/2011","KLM Royal Dutch Airlines","Cancellations"
"04/09/2012 14:30","2011Q2","04/04/2011","17/04/2011","Thomson Airways","Taxes, fees and charges"
"04/09/2012 14:30","2011Q2","04/04/2011","07/12/2010","Flybe","Cancellations"
"04/09/2012 14:30","2011Q2","04/04/2011","19/12/2010","Virgin Atlantic Airways","Cancellations"
"04/09/2012 14:30","2011Q2","04/04/2011","29/01/2011","First Choice","Delays"
"04/09/2012 14:30","2011Q2","04/04/2011","04/01/2011","British Airways plc","In-flight Services"
"04/09/2012 14:30","2011Q2","04/04/2011","18/09/2010","Monarch Airlines Limited","Delays"
"04/09/2012 14:30","2011Q2","04/04/2011","20/12/2010","British Airways plc","Cancellations"
"04/09/2012 14:30","2011Q2","04/04/2011","02/01/2011","Ryanair","Missed departure"
"04/09/2012 14:30","2011Q2","05/04/2011","18/02/2011","Ryanair","Cancellations"
"04/09/2012 14:30","2011Q2","05/04/2011","07/05/2010","EasyJet","Baggage Allowance"
"04/09/2012 14:30","2011Q2","05/04/2011","","Ryanair","Check-in problems"
"04/09/2012 14:30","2011Q2","05/04/2011","","British Airways plc","Cancellations"
"04/09/2012 14:30","2011Q2","05/04/2011","05/12/2010","Virgin Atlantic Airways","Cancellations"
"04/09/2012 14:30","2011Q2","05/04/2011","24/12/2010","Lufthansa German Airlines","Cancellations"
"04/09/2012 14:30","2011Q2","05/04/2011","27/02/2011","British Airways plc","Mishandled baggage"
"04/09/2012 14:30","2011Q2","05/04/2011","","EasyJet","Cancellations"
"04/09/2012 14:30","2011Q2","05/04/2011","15/02/2011","EasyJet","Cancellations"
"04/09/2012 14:30","2011Q2","05/04/2011","03/02/2011","Thomson Airways","Reservation Issues"
"04/09/2012 14:30","2011Q2","05/04/2011","06/02/2011","KLM Royal Dutch Airlines","Cancellations"
"04/09/2012 14:30","2011Q2","05/04/2011","29/10/2009","Bellview Airlines","Cancellations"
"04/09/2012 14:30","2011Q2","05/04/2011","25/02/2011","Flybe","Reservation Issues"
"04/09/2012 14:30","2011Q2","05/04/2011","19/05/2010","British Airways plc","Cancellations"
"04/09/2012 14:30","2011Q2","05/04/2011","02/12/2010","British Airways plc","Cancellations"
"04/09/2012 14:30","2011Q2","05/04/2011","21/02/2011","British Airways plc","Mishandled baggage"
"04/09/2012 14:30","2011Q2","05/04/2011","15/02/2011","Kenya Airways Ltd","Mishandled baggage"
"04/09/2012 14:30","2011Q2","05/04/2011","19/12/2010","Thomson Airways","Delays"
"04/09/2012 14:30","2011Q2","05/04/2011","07/12/2010","BMI","Cancellations"
"04/09/2012 14:30","2011Q2","05/04/2011","27/05/2010","EasyJet","Cancellations"
"04/09/2012 14:30","2011Q2","05/04/2011","","Air France","Cancellations"
"04/09/2012 14:30","2011Q2","06/04/2011","21/12/2010","Iberia","Cancellations"
"04/09/2012 14:30","2011Q2","06/04/2011","19/12/2010","Thai Airways","Cancellations"
"04/09/2012 14:30","2011Q2","06/04/2011","19/11/2010","Emirates","Mishandled baggage"
"04/09/2012 14:30","2011Q2","06/04/2011","21/04/2010","Virgin Atlantic Airways","Cancellations"
"04/09/2012 14:30","2011Q2","06/04/2011","19/12/2010","KLM Royal Dutch Airlines","Cancellations"
"04/09/2012 14:30","2011Q2","06/04/2011","","EgyptAir","Cancellations"
"04/09/2012 14:30","2011Q2","06/04/2011","","Qantas Airways","Delays"
"04/09/2012 14:30","2011Q2","06/04/2011","24/12/2010","Air France","Mishandled baggage"
"04/09/2012 14:30","2011Q2","06/04/2011","19/02/2011","Swiss International Airlines","Cancellations"
"04/09/2012 14:30","2011Q2","06/04/2011","18/01/2011","Thomson Airways","Delays"
"04/09/2012 14:30","2011Q2","06/04/2011","14/06/2011","Aer Lingus","Reservation Issues"
"04/09/2012 14:30","2011Q2","06/04/2011","02/12/2010","Wind Jet","Cancellations"
"04/09/2012 14:30","2011Q2","06/04/2011","21/01/2011","Wizz Air Hungary Airlines Ltd","Reservation Issues"
"04/09/2012 14:30","2011Q2","06/04/2011","03/10/2010","EasyJet","Denied Boarding"
"04/09/2012 14:30","2011Q2","06/04/2011","","EasyJet","Cancellations"
"04/09/2012 14:30","2011Q2","06/04/2011","11/03/2011","Royal Air Maroc","Cancellations"
"04/09/2012 14:30","2011Q2","06/04/2011","30/01/2011","British Airways plc","Cancellations"
"04/09/2012 14:30","2011Q2","06/04/2011","18/12/2010","Monarch Airlines Limited","Cancellations"
"04/09/2012 14:30","2011Q2","06/04/2011","25/01/2011","Thomson Airways","Delays"
"04/09/2012 14:30","2011Q2","06/04/2011","29/12/2010","Turkish Airlines","Missed connections"
"04/09/2012 14:30","2011Q2","06/04/2011","25/09/2010","EasyJet","Cancellations"
"04/09/2012 14:30","2011Q2","06/04/2011","02/12/2010","Thomas Cook Airlines","Cancellations"
